response_id,panelist_id,survey_status,progress_pct,start_time_bst,end_time_bst,duration_sec,device_type,browser_family,traffic_source,ip_hash,browser_fingerprint,age,age_band,gender,region,urbanicity,employment_status,household_income,children_u18,s1_ordered_delivery_3m,q1_orders_past_30d,q2_last_order,q3_primary_service,q4_overall_satisfaction,q5_likelihood_reorder,q6_nps,q7_delivery_speed,q7_order_accuracy,q7_food_quality,q7_value_for_money,q7_app_ease,q7_service_selection,q7_customer_support,q7_promotions,q8_attention_check,q9_delivery_fee_reasonableness,q10_last_order_spend_gbp,q11_problem_last_order,q12_problem_type,q13_contacted_support,q14_support_resolution,q15_subscription_member,q16_open_end,page_screener_sec,page_usage_sec,page_experience_sec,page_grid_sec,page_demographics_sec,page_open_end_sec
R00061,P100061,Complete,100,2026-07-12T16:37:00+01:00,2026-07-12T16:47:24+01:00,624,Mobile,Safari,Panel A,9422b8d4706e,e33246c1d2d1,42,35-44,Woman,South East,Suburban,Employed full-time,"£50,000-£74,999",Yes,Yes,4-5,Today,QuickBite,5,6,6,6,6,6,5,6,5,4,5,3,4,19.6,No,,,,Yes,Nothing major; the service generally works well for me.,54.4,48.1,125.5,157.5,98.7,64.2
R00062,P100062,Complete,100,2026-07-12T05:53:35+01:00,2026-07-12T06:01:51+01:00,496,Mobile,Safari,Panel B,de7c57570857,8bfd743a172c,29,25-34,Woman,Yorkshire and the Humber,Suburban,Employed full-time,"£50,000-£74,999",Yes,Yes,6-9,More than 3 months ago,MealDash,5,5,7,5,6,4,7,7,4,6,5,3,6,23.61,No,,,,No,Let customers edit an order for a short time after placing it.,62.3,41.8,105.4,140.0,74.7,47.3
R00063,P100063,Complete,100,2026-07-09T13:03:33+01:00,2026-07-09T13:13:14+01:00,581,Desktop,Edge,Panel A,42812db35dcc,f6e29fd9f779,62,55-64,Woman,East Midlands,Suburban,Employed full-time,"£50,000-£74,999",Yes,Yes,1,8-30 days ago,MealDash,4,4,6,4,5,4,4,5,4,4,3,3,4,22.37,No,,,,No,Reduce minimum order values.,19.6,82.3,124.7,117.3,92.9,73.7
R00064,P100064,Complete,100,2026-07-18T07:12:32+01:00,2026-07-18T07:20:58+01:00,506,Mobile,Safari,Panel A,0d84e0f2ca4a,9c3594dd7cef,25,25-34,Man,South East,Urban,Employed full-time,"£50,000-£74,999",No,Yes,4-5,Today,QuickBite,5,7,7,7,5,6,5,5,5,5,7,3,5,50.64,No,,,,Yes,Show unavailable items before I start ordering.,35.7,80.4,90.2,115.6,73.4,81.7
R00065,P100065,Complete,100,2026-07-19T09:06:00+01:00,2026-07-19T09:14:56+01:00,536,Mobile,Chrome,Panel B,401c4ba18994,a446b792c809,43,35-44,Man,Scotland,Urban,Employed full-time,"£35,000-£49,999",No,Yes,2-3,Past week,QuickBite,6,7,7,5,7,4,6,6,7,6,4,3,5,20.8,No,,,,No,Make service charges easier to understand before checkout.,45.7,64.6,136.1,125.9,96.7,42.1
R00066,P100066,Complete,100,2026-07-18T10:31:59+01:00,2026-07-18T10:42:43+01:00,644,Mobile,Edge,Panel A,e1e8bb6f0611,54a24bbd4b41,30,25-34,Woman,East of England,Urban,Not currently employed,"Under £20,000",No,Yes,6-9,Past week,MealDash,7,7,10,7,7,6,6,7,5,6,7,3,6,17.77,No,,,,No,Reduce minimum order values.,54.8,89.8,85.7,127.2,104.1,108.5
R00067,P100067,Complete,100,2026-07-19T07:43:20+01:00,2026-07-19T07:52:44+01:00,564,Mobile,Edge,Panel C,c574159f7a8b,7986a70470e6,74,65-74,Man,East of England,Suburban,Employed full-time,"£50,000-£74,999",No,Yes,4-5,Today,FoodGo,5,5,8,6,5,6,5,6,4,4,5,3,4,20.19,No,,,,No,Fewer missing items and clearer substitutions.,33.5,58.9,119.5,175.0,87.4,65.0
R00068,P100068,Complete,100,2026-07-17T00:52:05+01:00,2026-07-17T01:00:30+01:00,505,Tablet,Chrome,Panel B,370a1d186f4e,32e26880cd49,67,65-74,Woman,London,Rural,Employed full-time,"£20,000-£34,999",Yes,Yes,0,31-90 days ago,Restaurant direct,6,6,10,6,6,7,6,6,6,7,7,3,5,28.39,No,,,,Yes,Give drivers clearer instructions for flats and apartment buildings.,25.6,95.4,132.0,96.9,46.9,61.4
R00069,P100069,Complete,100,2026-07-20T12:05:50+01:00,2026-07-20T12:13:13+01:00,443,Desktop,Safari,Panel C,834e30df3b8f,c5f9d72d6c2c,41,35-44,Man,South East,Urban,Employed full-time,"£20,000-£34,999",No,Yes,4-5,Past week,Restaurant direct,5,5,6,5,6,6,4,5,6,4,4,3,3,17.38,No,,,,No,"Better offers for existing customers, not just new users.",51.6,72.6,68.5,124.9,83.4,18
R00070,P100070,Complete,100,2026-07-06T17:34:22+01:00,2026-07-06T17:42:34+01:00,492,Desktop,Safari,Panel A,b238563e8cf0,e5198cd420f0,20,18-24,Woman,North West,Urban,Employed full-time,"£35,000-£49,999",No,Yes,2-3,Past week,Restaurant direct,6,7,8,7,6,6,6,6,6,6,7,3,5,46.45,No,,,,No,Fewer missing items and clearer substitutions.,41.5,92.4,136.9,86.1,55.3,25.5
R00071,P100071,Complete,100,2026-07-16T17:53:22+01:00,2026-07-16T17:54:56+01:00,94,Desktop,Chrome,Panel B,14fb0b7a1db0,17e1c85e401a,41,35-44,Man,East Midlands,Urban,Retired,"£75,000-£99,999",Yes,Yes,1,8-30 days ago,QuickBite,6,6,8,5,6,6,4,5,5,5,6,3,4,31.14,No,,,,No,More consistent delivery times at weekends.,11.0,3,9.1,4.3,8.0,47.3
R00072,P100072,Complete,100,2026-07-16T04:14:37+01:00,2026-07-16T04:23:41+01:00,544,Mobile,Edge,Panel B,fa0d5e3c8051,6b8e246ad87f,50,45-54,Woman,West Midlands,Suburban,Not currently employed,"£20,000-£34,999",Yes,Yes,1,8-30 days ago,Restaurant direct,4,5,4,4,3,2,4,4,4,4,3,3,3,37.11,Yes,Food arrived cold,No,,No,"Lower delivery fees, especially on smaller orders.",38.6,65.9,74.9,124.2,69.8,101.0
R00073,P100073,Complete,100,2026-07-17T22:59:05+01:00,2026-07-17T23:08:40+01:00,575,Desktop,Chrome,Panel A,21d97d6b800b,586bec52043f,22,18-24,Woman,South East,Urban,Employed full-time,"£35,000-£49,999",No,Yes,4-5,Past week,QuickBite,6,7,8,5,6,6,5,5,6,6,6,3,7,31.69,No,,,,No,Make service charges easier to understand before checkout.,80.7,121.8,87.7,103.1,35.1,65.3
R00074,P100074,Complete,100,2026-07-10T12:27:33+01:00,2026-07-10T12:36:14+01:00,521,Mobile,Chrome,Panel A,c0811ea57daa,a5f0e94d874d,36,35-44,Woman,Wales,Suburban,Employed full-time,"£20,000-£34,999",No,Yes,0,Past week,MealDash,7,7,10,6,6,7,6,7,7,6,6,3,5,15.47,No,,,,No,Improve food temperature on longer deliveries.,58.7,82.0,56.4,125.7,101.4,52.5
R00075,P100075,Complete,100,2026-07-13T00:39:52+01:00,2026-07-13T00:48:48+01:00,536,Desktop,Chrome,Panel B,90862b34d67e,4896a5139f35,31,25-34,Man,East Midlands,Urban,Self-employed,"£75,000-£99,999",Yes,Yes,0,31-90 days ago,MealDash,3,4,4,2,3,5,1,2,3,4,4,3,3,19.28,Yes,Missing or incorrect items,Yes,5,No,More accurate delivery time estimates.,44.6,86.7,99.6,67.0,97.0,79.2
R00076,P100076,Complete,100,2026-07-13T05:35:20+01:00,2026-07-13T05:42:57+01:00,457,Mobile,Safari,Panel A,0433abc4248b,4009400c0495,30,25-34,Man,London,Suburban,Self-employed,"£35,000-£49,999",No,Yes,0,8-30 days ago,QuickBite,5,7,8,6,5,4,5,5,6,5,5,3,5,13.48,No,,,,No,Reduce minimum order values.,57.3,56.0,81.9,143.3,55.1,26.4
R00077,P100077,Complete,100,2026-07-16T09:23:22+01:00,2026-07-16T09:24:51+01:00,89,Tablet,Other,Panel A,f2f3df0edd17,26977de6b979,49,45-54,Woman,Wales,Rural,Employed full-time,"£50,000-£74,999",No,Yes,0,Past week,FoodGo,5,5,8,5,7,6,4,5,7,6,4,3,3,28.97,No,,,,No,Improve the accuracy of map tracking.,21.1,6.7,5.0,30.3,3,15.0
R00078,P100078,Complete,100,2026-07-10T07:52:47+01:00,2026-07-10T08:01:59+01:00,552,Mobile,Chrome,Panel A,c4258054afa1,5355764c3410,48,45-54,Woman,London,Urban,Employed full-time,"Under £20,000",No,Yes,10+,Today,MealDash,6,6,6,6,4,5,4,5,6,6,6,3,5,27.71,No,,,,Yes,Faster refunds when something goes wrong.,43.1,79.9,105.7,148.2,66.8,83.8
R00079,P100079,Complete,100,2026-07-08T17:24:04+01:00,2026-07-08T17:30:42+01:00,398,Desktop,Chrome,Panel A,8b62622380c9,d1c46483b2c1,28,25-34,Man,South East,Rural,Employed full-time,"£50,000-£74,999",No,Yes,4-5,Past week,FoodGo,6,6,9,5,6,6,6,7,6,4,7,3,6,46.98,No,,,,No,"Better offers for existing customers, not just new users.",18.6,60.5,37.8,100.1,50.5,82.2
R00080,P100080,Complete,100,2026-07-12T13:34:05+01:00,2026-07-12T13:43:28+01:00,563,Desktop,Other,Panel A,107c9ac1dc01,61692d64ef43,29,25-34,Man,West Midlands,Rural,Employed full-time,"£35,000-£49,999",No,Yes,4-5,Past week,QuickBite,5,5,8,4,4,4,4,4,4,4,4,3,3,60.01,No,,,,No,Faster refunds when something goes wrong.,67.1,53.6,168.8,77.9,76.8,55.9
R00081,P100081,Complete,100,2026-07-13T23:02:40+01:00,2026-07-13T23:05:04+01:00,144,Mobile,Safari,Panel A,a564486c2a61,0c53b515dd17,35,35-44,Man,London,Urban,Employed full-time,Prefer not to say,No,Yes,4-5,Past week,QuickBite,4,3,5,3,4,4,3,4,3,4,2,3,2,23.97,Yes,Missing or incorrect items,No,,No,More accurate delivery time estimates.,21.6,6.7,67.6,11.2,11.4,13.6
R00082,P100082,Complete,100,2026-07-11T19:29:08+01:00,2026-07-11T19:37:33+01:00,505,Desktop,Safari,Panel B,547202900f60,d48ad70b5ba8,24,18-24,Woman,South West,Rural,Employed full-time,"Under £20,000",No,Yes,4-5,Past week,QuickBite,4,5,4,4,4,2,3,6,3,4,4,3,2,9.68,No,,,,No,"Better offers for existing customers, not just new users.",56.3,61.2,130.2,81.4,85.6,70.7
R00083,P100083,Complete,100,2026-07-06T12:19:25+01:00,2026-07-06T12:28:36+01:00,551,Mobile,Safari,Panel A,e157fbb01c8c,cf4b0f09a097,43,35-44,Woman,East Midlands,Suburban,Employed full-time,Prefer not to say,Yes,Yes,2-3,8-30 days ago,MealDash,5,5,7,5,5,5,4,5,5,6,4,3,3,18.98,Yes,Other,Yes,7,No,More responsive customer support.,43.9,71.3,154.5,122.7,60.3,73.4
R00084,P100084,Complete,100,2026-07-07T18:28:38+01:00,2026-07-07T18:36:45+01:00,487,Desktop,Chrome,Panel B,b51991497021,bea7eb5627de,57,55-64,Woman,South East,Suburban,Student,"£20,000-£34,999",Yes,Yes,0,8-30 days ago,MealDash,5,5,8,6,5,6,5,7,4,5,4,3,6,21.56,No,,,,Yes,Make service charges easier to understand before checkout.,36.3,62.2,115.2,111.7,29.4,74.6
R00085,P100085,Complete,100,2026-07-11T18:38:02+01:00,2026-07-11T18:45:09+01:00,427,Desktop,Chrome,Panel A,c28a22b481c7,f0e767920c09,64,55-64,Woman,North West,Urban,Employed full-time,"£20,000-£34,999",Yes,Yes,4-5,Today,Restaurant direct,5,5,6,5,6,6,2,7,7,5,4,3,4,40.12,Yes,Food arrived cold,Yes,4,Yes,More environmentally friendly packaging options.,49.5,85.4,104.1,123.4,80.8,47.6
R00086,P100086,Complete,100,2026-07-10T16:59:50+01:00,2026-07-10T17:10:30+01:00,640,Mobile,Firefox,Panel A,10087eead66f,be593738695c,37,35-44,Man,North West,Urban,Retired,"£100,000+",No,Yes,4-5,Past week,MealDash,4,5,4,3,4,3,4,5,1,4,2,3,2,54.41,No,,,,No,Reduce minimum order values.,34.3,78.2,139.7,161.9,104.7,66.0
R00087,P100087,Complete,100,2026-07-14T02:34:06+01:00,2026-07-14T02:44:21+01:00,615,Mobile,Edge,Panel C,d2798ae7a157,e557e277438a,24,18-24,Woman,Wales,Urban,Self-employed,"£20,000-£34,999",No,Yes,10+,Past week,FoodGo,5,6,6,5,5,5,5,6,7,5,5,3,5,19.17,Yes,Order cancelled,No,,No,"Lower delivery fees, especially on smaller orders.",54.1,54.1,140.4,160.9,90.0,79.3
R00088,P100088,Complete,100,2026-07-08T18:05:50+01:00,2026-07-08T18:14:47+01:00,537,Desktop,Safari,Panel C,7b272cfb6417,cb68808d12c6,61,55-64,Woman,East of England,Urban,Self-employed,"£50,000-£74,999",No,Yes,2-3,Past week,QuickBite,4,5,6,3,5,4,4,2,6,3,4,3,3,8.5,Yes,Food arrived cold,No,,No,Lower prices overall.,68.1,72.5,91.5,106.2,48.9,58.9
R00089,P100089,Complete,100,2026-07-20T14:30:45+01:00,2026-07-20T14:40:46+01:00,601,Desktop,Chrome,Panel B,f4b638926d2b,192d5ea491c5,49,45-54,Man,Yorkshire and the Humber,Urban,Employed full-time,"£100,000+",No,Yes,2-3,8-30 days ago,Restaurant direct,5,5,8,6,5,5,5,5,7,5,3,3,3,47.62,No,,,,No,Better loyalty rewards.,42.3,47.3,145.2,122.8,85.4,80.7
R00090,P100090,Complete,100,2026-07-09T07:41:07+01:00,2026-07-09T07:51:17+01:00,610,Mobile,Chrome,Panel A,4e9956186038,aabd9f56fc4b,52,45-54,Man,North West,Urban,Employed full-time,"Under £20,000",Yes,Yes,2-3,8-30 days ago,QuickBite,4,6,5,4,5,5,2,4,4,2,3,3,2,34.58,Yes,Food arrived cold,Yes,1,Yes,Show unavailable items before I start ordering.,36.4,68.3,105.3,132.4,85.3,85.7
R00091,P100091,Complete,100,2026-07-06T20:16:37+01:00,2026-07-06T20:25:26+01:00,529,Desktop,Edge,Panel A,72cd1d2a7483,7c91c10a0b00,59,55-64,Woman,London,Rural,Not currently employed,Prefer not to say,No,Yes,6-9,Past week,QuickBite,6,7,9,7,7,7,6,6,6,6,7,3,6,33.32,No,,,,No,More accurate delivery time estimates.,41.1,65.0,77.1,96.2,103.6,89.3
R00092,P100092,Complete,100,2026-07-10T06:25:03+01:00,2026-07-10T06:34:42+01:00,579,Tablet,Chrome,Panel B,251ab75403c1,0364823d9178,40,35-44,Man,London,Rural,Employed full-time,"£35,000-£49,999",No,Yes,2-3,Past week,QuickBite,5,6,6,5,5,4,3,5,6,5,5,3,3,16.27,No,,,,Yes,Improve the accuracy of map tracking.,40.3,66.3,166.6,62.7,118.2,38.0
R00093,P100093,Complete,100,2026-07-18T20:03:06+01:00,2026-07-18T20:13:52+01:00,646,Mobile,Safari,Panel B,3248b5f81a99,2a49f9366d82,23,18-24,Man,West Midlands,Urban,Employed full-time,"£75,000-£99,999",No,Yes,1,Past week,Restaurant direct,5,6,7,5,6,5,4,6,6,6,6,3,3,27.82,No,,,,No,qwerty,30.8,79.4,121.4,142.4,79.0,110.9
R00094,P100094,Complete,100,2026-07-09T04:49:50+01:00,2026-07-09T04:58:53+01:00,543,Mobile,Chrome,Panel B,5339d4621116,b7db54b80ec8,23,18-24,Woman,South East,Suburban,Student,"£20,000-£34,999",No,Yes,2-3,8-30 days ago,FoodGo,6,7,7,7,6,5,6,7,6,6,5,3,6,36.17,No,,,,No,Fewer missing items and clearer substitutions.,65.1,49.0,67.1,110.6,94.7,96.3
R00095,P100095,Complete,100,2026-07-07T10:54:29+01:00,2026-07-07T11:03:23+01:00,534,Mobile,Safari,Panel C,fee364d38911,1812afaae273,41,35-44,Woman,East Midlands,Suburban,Employed part-time,"£20,000-£34,999",No,Yes,2-3,Past week,QuickBite,5,7,7,7,5,6,5,5,4,5,5,3,4,31.61,No,,,,Yes,More accurate delivery time estimates.,44.8,73.0,134.6,93.3,55.6,98.0
R00096,P100096,Complete,100,2026-07-16T15:09:29+01:00,2026-07-16T15:20:03+01:00,634,Mobile,Chrome,Panel C,b12337f0025b,a21ad9d19dcd,41,35-44,Woman,Northern Ireland,Urban,Employed part-time,Prefer not to say,Yes,Yes,4-5,Past week,QuickBite,5,6,6,3,4,6,4,5,4,5,6,3,5,31.86,No,,,,No,Make service charges easier to understand before checkout.,23.7,41.3,109.9,178.5,72.8,108.4
R00097,P100097,Complete,100,2026-07-15T13:32:00+01:00,2026-07-15T13:40:01+01:00,481,Mobile,Chrome,Panel A,d3889b8d9374,3f1a225d926e,25,25-34,Woman,South East,Urban,Employed full-time,"Under £20,000",No,Yes,6-9,Past week,FoodGo,7,7,10,6,7,7,6,7,6,6,6,3,7,12.1,No,,,,No,Improve food temperature on longer deliveries.,35.8,71.9,93.9,99.2,83.9,36.8
R00098,P100098,Complete,100,2026-07-10T16:15:50+01:00,2026-07-10T16:25:41+01:00,591,Mobile,Chrome,Panel B,2f98afedf73d,8c592f654042,18,18-24,Man,North West,Urban,Employed full-time,Prefer not to say,Yes,Yes,10+,Past week,MealDash,5,5,8,3,5,4,5,5,3,5,5,3,2,44.58,No,,,,No,Fewer missing items and clearer substitutions.,37.2,47.9,135.7,119.8,87.3,73.6
R00099,P100099,Complete,100,2026-07-11T19:26:33+01:00,2026-07-11T19:34:51+01:00,498,Mobile,Safari,Panel A,590db095e5d0,862d191d60e7,45,45-54,Man,London,Suburban,Employed part-time,"£20,000-£34,999",No,Yes,1,8-30 days ago,FoodGo,5,4,7,6,5,4,3,7,5,5,4,3,4,37.12,No,,,,No,Nothing major; the service generally works well for me.,63.0,56.6,114.6,86.7,59.2,93.0
R00100,P100100,Complete,100,2026-07-19T02:53:51+01:00,2026-07-19T03:03:22+01:00,571,Desktop,Chrome,Panel C,949d58522067,928a6b543160,35,35-44,Woman,London,Urban,Employed full-time,"£100,000+",No,Yes,4-5,Past week,QuickBite,4,5,6,5,4,5,4,5,3,3,3,3,4,65.31,Yes,Late delivery,Yes,2,Yes,Faster refunds when something goes wrong.,31.9,99.0,102.9,108.7,84.3,108.7
R00101,P100101,Complete,100,2026-07-10T03:28:58+01:00,2026-07-10T03:39:05+01:00,607,Mobile,Chrome,Panel A,82b62a3986e2,124ce81fc552,25,25-34,Woman,North West,Suburban,Employed full-time,"£20,000-£34,999",Yes,Yes,2-3,8-30 days ago,Restaurant direct,5,5,5,3,5,5,3,5,4,5,4,3,5,24.67,No,,,,No,More accurate delivery time estimates.,62.9,76.9,113.5,140.8,95.3,80.3
R00102,P100102,Complete,100,2026-07-14T19:29:51+01:00,2026-07-14T19:36:50+01:00,419,Desktop,Edge,Panel A,4c33e3857569,33069afb4072,70,65-74,Man,East of England,Suburban,Employed full-time,Prefer not to say,Yes,Yes,4-5,Past week,QuickBite,3,4,3,3,4,5,3,4,5,3,5,3,3,27.39,No,,,,No,Reduce minimum order values.,22.4,75.8,90.5,130.7,28,40.4
R00103,P100103,Complete,100,2026-07-18T04:13:11+01:00,2026-07-18T04:23:36+01:00,625,Mobile,Chrome,Panel B,4627573a3204,dc7be55d3b6c,59,55-64,Man,East Midlands,Urban,Employed full-time,Prefer not to say,Yes,Yes,1,8-30 days ago,MealDash,5,5,6,7,7,6,6,5,6,4,5,3,6,34.23,No,,,,No,Give drivers clearer instructions for flats and apartment buildings.,32.3,71.9,112.5,157.9,88.5,75.0
R00104,P100104,Complete,100,2026-07-10T17:14:36+01:00,2026-07-10T17:22:35+01:00,479,Mobile,Safari,Panel A,d47c4ca7f3fd,f852327a03cc,29,25-34,Woman,West Midlands,Urban,Not currently employed,"£20,000-£34,999",No,Yes,2-3,8-30 days ago,QuickBite,4,5,7,4,5,4,2,5,4,5,4,2,5,49.11,Yes,Late delivery,Yes,2,No,Make service charges easier to understand before checkout.,29.8,44.6,91.4,115.6,36.8,90.7
R00105,P100105,Complete,100,2026-07-15T16:23:43+01:00,2026-07-15T16:33:46+01:00,603,Mobile,Safari,Panel B,c4c88b62106e,5205dfd49c70,40,35-44,Woman,South East,Urban,Employed full-time,"£20,000-£34,999",No,Yes,6-9,Past week,FoodGo,6,7,10,7,5,6,7,7,7,6,7,3,5,29.74,No,,,,No,Make service charges easier to understand before checkout.,49.6,39.1,119.6,160.3,108.7,64.4
R00106,P100106,Complete,100,2026-07-18T19:25:39+01:00,2026-07-18T19:33:37+01:00,478,Mobile,Safari,Panel A,b5c4d3c7bfe8,2f9e84ae8594,20,18-24,Man,East of England,Urban,Employed full-time,"£100,000+",Yes,Yes,2-3,Past week,QuickBite,5,4,7,7,4,6,5,3,4,4,3,3,3,24.26,No,,,,No,Make service charges easier to understand before checkout.,55.8,81.8,90.6,103.7,75.0,46.8
R00107,P100107,Complete,100,2026-07-16T12:55:48+01:00,2026-07-16T13:04:25+01:00,517,Mobile,Safari,Panel B,e176d76cd691,f98096d7a59b,31,25-34,Woman,Northern Ireland,Rural,Employed full-time,"Under £20,000",Yes,Yes,2-3,Past week,FoodGo,4,4,5,4,5,3,5,4,4,4,5,3,4,27.44,No,,,,Yes,Faster refunds when something goes wrong.,34.5,78.7,101.5,81.1,66.1,96.7
R00108,P100108,Complete,100,2026-07-16T09:21:15+01:00,2026-07-16T09:30:21+01:00,546,Mobile,Chrome,Panel A,87cce3f22230,05b00af4a4e6,64,55-64,Woman,London,Suburban,Employed full-time,"£20,000-£34,999",Yes,Yes,1,Past week,QuickBite,4,4,6,5,6,4,4,6,4,7,3,7,2,33.83,No,,,,No,Make service charges easier to understand before checkout.,45.6,109.8,92.0,96.5,90.6,75.3
R00109,P100109,Complete,100,2026-07-12T19:00:50+01:00,2026-07-12T19:08:52+01:00,482,Mobile,Chrome,Panel A,f5d91edbf26e,3f7acf699721,42,35-44,Woman,Scotland,Urban,Employed full-time,"Under £20,000",No,Yes,1,8-30 days ago,MealDash,4,4,4,4,3,3,3,3,3,3,2,3,4,14.19,No,,,,No,Give drivers clearer instructions for flats and apartment buildings.,21.9,77.4,123.4,49.4,81.8,93.1
R00110,P100110,Complete,100,2026-07-13T06:26:39+01:00,2026-07-13T06:33:23+01:00,404,Mobile,Firefox,Panel C,bdbee1722eb2,bce16436aa4d,43,35-44,Prefer not to say,South West,Urban,Employed full-time,"£75,000-£99,999",Yes,Yes,1,Past week,MealDash,3,2,5,4,2,4,4,2,3,3,2,3,3,23.89,Yes,Payment or refund issue,No,,No,Give drivers clearer instructions for flats and apartment buildings.,63.6,46.5,111.0,81.1,30.2,19.4
R00111,P100111,Complete,100,2026-07-13T07:37:18+01:00,2026-07-13T07:38:28+01:00,70,Mobile,Chrome,Panel A,e8644eccd65b,b88616d48b0a,26,25-34,Woman,South East,Rural,Employed full-time,"£100,000+",Yes,Yes,4-5,Today,MealDash,5,5,7,6,6,6,6,6,6,6,6,3,4,22.42,No,,,,No,Nothing major; the service generally works well for me.,27.2,4.8,9.3,3,14.1,3
R00112,P100112,Complete,100,2026-07-12T17:39:12+01:00,2026-07-12T17:49:01+01:00,589,Mobile,Chrome,Panel C,2186bae3ecb8,96a27d90c3e9,50,45-54,Man,London,Suburban,Employed full-time,"£35,000-£49,999",Yes,Yes,0,31-90 days ago,MealDash,5,5,5,6,2,4,6,3,7,6,4,3,3,26.79,No,,,,No,More consistent delivery times at weekends.,30.0,76.8,111.3,162.2,82.3,76.2
R00113,P100113,Complete,100,2026-07-20T21:00:40+01:00,2026-07-20T21:10:53+01:00,613,Desktop,Edge,Panel A,e9b73be7ebd8,3b0916a39c5b,43,35-44,Man,South East,Urban,Retired,"£50,000-£74,999",No,Yes,1,8-30 days ago,Other,5,4,6,5,4,6,7,5,5,6,5,3,3,15.66,No,,,,No,Improve food temperature on longer deliveries.,53.6,47.5,162.9,116.7,87.5,51.2
R00114,P100114,Complete,100,2026-07-17T22:26:05+01:00,2026-07-17T22:36:49+01:00,644,Mobile,Safari,Panel A,af2660d7571c,738c772a3a11,73,65-74,Prefer not to say,West Midlands,Urban,Employed full-time,"£50,000-£74,999",No,Yes,2-3,8-30 days ago,MealDash,5,4,8,6,6,5,4,6,5,5,5,3,5,28.95,No,,,,No,"Better offers for existing customers, not just new users.",48.4,78.5,122.6,174.5,85.3,78.6
R00115,P100115,Complete,100,2026-07-13T12:35:20+01:00,2026-07-13T12:46:10+01:00,650,Mobile,Chrome,Panel A,119ec0b18d95,a0d92704ebe4,31,25-34,Woman,South East,Urban,Employed full-time,"£35,000-£49,999",Yes,Yes,1,8-30 days ago,Restaurant direct,2,2,2,3,2,2,1,3,3,3,1,3,1,19.08,Yes,Missing or incorrect items,Yes,5,Yes,Fewer missing items and clearer substitutions.,42.6,77.7,127.4,178.8,94.1,75.3
R00116,P100116,Complete,100,2026-07-20T04:30:08+01:00,2026-07-20T04:37:28+01:00,440,Desktop,Edge,Panel A,02d0e66356ad,ffe52f5d2696,32,25-34,Man,Yorkshire and the Humber,Rural,Not currently employed,"£35,000-£49,999",No,Yes,4-5,Today,Restaurant direct,7,6,9,5,7,7,7,7,7,7,6,3,6,14.09,No,,,,No,More restaurant choice in my area.,31.6,93.9,104.0,114.2,32.2,18
R00117,P100117,Complete,100,2026-07-11T03:43:25+01:00,2026-07-11T03:50:55+01:00,450,Mobile,Edge,Panel C,650124d872c3,93cc3adc3442,27,25-34,Man,Wales,Urban,Employed full-time,"£75,000-£99,999",No,Yes,1,8-30 days ago,MealDash,5,6,8,6,6,6,5,5,4,6,4,3,4,49.26,Yes,Late delivery,Yes,2,No,"Lower delivery fees, especially on smaller orders.",31.2,51.3,96.6,77.0,56.2,73.2
R00118,P100118,Complete,100,2026-07-10T07:42:30+01:00,2026-07-10T07:50:44+01:00,494,Mobile,Safari,Panel B,e0e6927bdb97,a5cfc1be97db,41,35-44,Woman,London,Urban,Retired,"Under £20,000",No,Yes,1,8-30 days ago,QuickBite,6,6,8,5,6,5,5,7,5,4,7,4,5,10.61,No,,,,No,Make service charges easier to understand before checkout.,47.3,49.5,100.7,123.0,37.9,60.4
R00119,P100119,Complete,100,2026-07-14T01:38:21+01:00,2026-07-14T01:47:45+01:00,564,Mobile,Chrome,Panel A,cd5a8516d342,4081a7cfaf3a,60,55-64,Woman,London,Urban,Employed full-time,"£35,000-£49,999",No,Yes,2-3,Past week,FoodGo,6,6,6,6,6,4,6,5,6,6,6,3,5,29.23,No,,,,No,Lower prices overall.,27.8,98.3,73.8,140.7,100.9,62.3
R00120,P100120,Complete,100,2026-07-08T23:03:55+01:00,2026-07-08T23:12:03+01:00,488,Mobile,Edge,Panel A,507f82887a71,fb6b6e29d8bf,42,35-44,Non-binary,London,Urban,Employed part-time,"£35,000-£49,999",No,Yes,10+,Today,Restaurant direct,6,7,9,5,7,6,5,6,6,7,5,3,5,40.13,No,,,,No,"Lower delivery fees, especially on smaller orders.",46.1,45.0,91.1,108.6,78.0,55.5
R00121,P100121,Complete,100,2026-07-16T00:02:26+01:00,2026-07-16T00:11:59+01:00,573,Mobile,Safari,Panel B,4a3f61893f70,285e6b0f7e57,47,45-54,Woman,London,Suburban,Not currently employed,"£35,000-£49,999",Yes,Yes,2-3,8-30 days ago,MealDash,4,5,4,4,5,6,4,4,4,5,4,3,4,14.39,Yes,Missing or incorrect items,No,,Yes,Faster refunds when something goes wrong.,37.7,85.0,148.1,149.1,76.8,19.4
R00122,P100122,Complete,100,2026-07-20T12:37:59+01:00,2026-07-20T12:46:51+01:00,532,Desktop,Safari,Panel B,285a1a7d2e90,93c65da0c4aa,55,55-64,Woman,Yorkshire and the Humber,Urban,Employed full-time,"£35,000-£49,999",No,Yes,1,8-30 days ago,Restaurant direct,6,7,8,6,5,5,5,7,5,4,6,3,5,43.3,Yes,Food arrived cold,No,,No,Show unavailable items before I start ordering.,31.7,28,76.2,182.1,61.2,41.9
